ticker_h,CIK,EIN,FY,CEO Names,10-K Total Word Count,LTS Total Word Count,LTS Promo Word Count,LTS Preven Word Count,LTS Promo Words Proportion of LTS Total Word Count,LTS Preven Words Proportion of LTS Total Word Count
TDW,98222.0,7-20487776,2014,Damon Bankston,53245,1063,103,34,0.097298502,0.031800096
TDW,98222.0,7-20487776,2015,Damon Bankston,37078,929,58,40,0.062767425,0.042693647
TDW,98222.0,7-20487776,2016,Damon Bankston,36926,954,135,27,0.141031942,0.028149586
TDW,98222.0,7-20487776,2017,John T. Rynd,55302,818,100,19,0.122473601,0.022899627000000002
TDW,98222.0,7-20487776,2018,John T. Rynd,28658,1093,57,25,0.052551653,0.022546853999999998
TIF,98246.0,1-33228013,2007,Michael Kowalski,55433,925,53,16,0.057272314000000005,0.017765656
TIF,98246.0,1-33228013,2009,Michael Kowalski,53583,991,77,32,0.077600658,0.032375616
TIF,98246.0,1-33228013,2010,Michael Kowalski,47596,973,58,35,0.059748929000000006,0.03590307
TIF,98246.0,1-33228013,2011,Michael Kowalski,55512,979,97,67,0.09904307400000001,0.068787926
TIF,98246.0,1-33228013,2012,Michael Kowalski,26019,965,35,78,0.035954989,0.080723646
TIF,98246.0,1-33228013,2013,Michael Kowalski,62293,944,77,82,0.081717805,0.086579826
TIF,98246.0,1-33228013,2014,Michael Kowalski,57210,975,117,30,0.120490951,0.030599904
TIF,98246.0,1-33228013,2015,Michael Kowalski,62308,829,39,31,0.047124313,0.03780246
TIF,98246.0,1-33228013,2016,Michael Kowalski,58879,884,125,80,0.140903309,0.09029340599999999
TIF,98246.0,1-33228013,2017,Michael Kowalski,71171,759,66,18,0.087522344,0.023871061000000002
TIF,98246.0,1-33228013,2018,Michael Kowalski,35558,997,158,83,0.158380247,0.083711133
TIF,98246.0,1-33228013,2019,Michael Kowalski,62884,907,36,27,0.039909602,0.029550802999999997
TKR,98362.0,3-40577130,1999,William R. Timken,34824,979,50,74,0.050584945,0.07518588
TKR,98362.0,3-40577130,2000,William R. Timken,48469,993,30,34,0.030621962000000003,0.03389675
TKR,98362.0,3-40577130,2001,William R. Timken,34596,1292,283,79,0.21939260100000002,0.060905191
TKR,98362.0,3-40577130,2002,William R. Timken,41794,1740,174,168,0.10008768300000001,0.096742051
TKR,98362.0,3-40577130,2003,James W. Griffith,28642,1364,61,96,0.044994735999999994,0.070365042
TKR,98362.0,3-40577130,2004,James W. Griffith,54952,925,156,49,0.168553206,0.052510997000000004
TKR,98362.0,3-40577130,2005,James W. Griffith,27357,914,93,56,0.10224368199999999,0.061693778
TKR,98362.0,3-40577130,2006,James W. Griffith,27902,935,32,51,0.034619066000000004,0.054379317999999996
TKR,98362.0,3-40577130,2007,William R. Timken,31973,990,72,88,0.072863117,0.089256078
TKR,98362.0,3-40577130,2008,William R. Timken,34661,1638,47,44,0.028923344,0.026858847
TKR,98362.0,3-40577130,2009,William R. Timken,55856,1053,146,34,0.138628925,0.032607132000000004
TKR,98362.0,3-40577130,2010,James W. Griffith,35857,1030,86,20,0.083119173,0.019720303999999998
TKR,98362.0,3-40577130,2011,William R. Timken,34145,834,77,12,0.091814895,0.014617422
TKR,98362.0,3-40577130,2012,William R. Timken,33525,825,72,16,0.08668827800000001,0.019588055
TKR,98362.0,3-40577130,2013,James W. Griffith,37105,814,42,62,0.052038504000000006,0.076174192
TKR,98362.0,3-40577130,2014,Richard G. Kyle,37035,771,80,20,0.104260991,0.026459896
TKR,98362.0,3-40577130,2015,Richard G. Kyle,46919,981,44,62,0.044347059,0.063138392
TKR,98362.0,3-40577130,2016,Richard G. Kyle,32186,1013,55,16,0.053875934,0.015707796
TKR,98362.0,3-40577130,2017,Richard G. Kyle,32443,796,48,71,0.060925855,0.08961013300000001
TKR,98362.0,3-40577130,2018,Richard G. Kyle,30985,946,56,84,0.059088629000000004,0.089214775
TKR,98362.0,3-40577130,2019,Richard G. Kyletop,32682,1128,135,98,0.119724966,0.087187532
TMST,1598428.0,4-64024951,2014,John Reilly,25216,1074,80,17,0.074260208,0.015443965
TMST,1598428.0,4-64024951,2015,Bob Keeler,39351,1087,38,23,0.035275242000000005,0.021294532999999997
TMST,1598428.0,4-64024951,2016,Bob Keeler,54960,2262,77,68,0.034259547,0.029934849
TMST,1598428.0,4-64024951,2019,Bob Keeler,51277,908,61,26,0.06725931,0.028471742
TOL,794170.0,2-32416878,1999,Andrea Manson,44842,1451,79,122,0.054100672999999995,0.08405573
TOL,794170.0,2-32416878,2000,Andrea Manson,50364,980,154,62,0.15731415099999999,0.063206022
TOL,794170.0,2-32416878,2001,Andrea Manson,38238,1199,69,65,0.057287305999999996,0.0542029
TOL,794170.0,2-32416878,2002,Andrea Manson,53356,1027,77,78,0.074981357,0.076123453
TOL,794170.0,2-32416878,2003,Andrea Manson,39122,1016,103,27,0.101852925,0.02630416
TOL,794170.0,2-32416878,2004,Andrea Manson,39176,1084,94,37,0.08643524400000001,0.034264706
TOL,794170.0,2-32416878,2005,Andrea Manson,27374,1019,78,16,0.076668936,0.015776064
TOL,794170.0,2-32416878,2007,Andrea Manson,32857,999,127,61,0.126694697,0.060716966
TOL,794170.0,2-32416878,2008,Andrea Manson,28358,1057,116,76,0.11007328,0.07230397200000001
TOL,794170.0,2-32416878,2010,Andrea Manson,54603,987,47,69,0.047203443,0.069545078
TOL,794170.0,2-32416878,2011,Andrea Manson,29402,941,98,58,0.104260991,0.061301413
TOL,794170.0,2-32416878,2012,Andrea Manson,27509,970,82,34,0.08449011699999999,0.035108961
TOL,794170.0,2-32416878,2013,Andrea Manson,29475,1078,130,26,0.12052412400000001,0.023787157000000003
TOL,794170.0,2-32416878,2014,Richard T. Hartman,31068,936,124,72,0.132661143,0.077290925
TOL,794170.0,2-32416878,2015,Richard T. Hartman,30063,1117,112,35,0.100690545,0.030971811000000002
TOL,794170.0,2-32416878,2016,Richard T. Hartman,29341,1138,54,29,0.047248193,0.025276542000000003
TOL,794170.0,2-32416878,2017,Richard T. Hartman,49738,1100,90,64,0.082193778,0.05815636
TOL,794170.0,2-32416878,2018,Richard T. Hartman,30702,1119,83,82,0.073759464,0.073572739
TOL,794170.0,2-32416878,2019,Richard T. Hartman,42339,921,66,36,0.071662462,0.039065814
TR,98677.0,2-21318955,1999,Melvin J Gordon,43823,1309,57,54,0.043584675999999996,0.040990992999999996
TR,98677.0,2-21318955,2000,Melvin J Gordon,46363,1260,162,33,0.128632145,0.026361401
TR,98677.0,2-21318955,2001,Melvin J Gordon,42778,1080,52,28,0.048585347,0.025560324
TR,98677.0,2-21318955,2002,Melvin J Gordon,45123,1454,168,132,0.115510949,0.090523609
TR,98677.0,2-21318955,2003,Melvin J Gordon,30239,1261,151,100,0.119546573,0.079195732
TR,98677.0,2-21318955,2004,Jeremy Siegel,32336,1429,71,114,0.049339123,0.079975034
TR,98677.0,2-21318955,2005,Jeremy Siegel,50813,1574,201,37,0.12801083800000002,0.023573273999999998
TR,98677.0,2-21318955,2006,John Ratzenberger,41401,1556,115,114,0.073816534,0.073147598
TR,98677.0,2-21318955,2007,John Ratzenberger,35326,1379,46,92,0.033149862999999995,0.06683644700000001
TR,98677.0,2-21318955,2008,Melvin J Gordon,33625,1732,129,51,0.074324351,0.029278103
TR,98677.0,2-21318955,2009,Melvin J Gordon,54348,1468,202,35,0.137886554,0.02400617
TR,98677.0,2-21318955,2010,Melvin J Gordon,41690,916,71,34,0.077662357,0.036713406000000004
TR,98677.0,2-21318955,2012,Melvin J Gordon,36594,1448,88,46,0.061108,0.031994307
TR,98677.0,2-21318955,2013,Melvin J Gordon,43632,1064,119,23,0.11227494199999999,0.021459676
TR,98677.0,2-21318955,2014,Jeremy Siegel,40223,975,37,75,0.037868354,0.07690002900000001
TR,98677.0,2-21318955,2015,Melvin J Gordon,45857,879,126,25,0.143703791,0.028188376
TR,98677.0,2-21318955,2016,Melvin J Gordon,47903,979,30,27,0.030359075,0.027943454
TR,98677.0,2-21318955,2017,Melvin J Gordon,49609,992,104,25,0.105010231,0.025501852000000002
TR,98677.0,2-21318955,2018,Barry Bowen,34744,1067,133,31,0.125085657,0.029466573
TR,98677.0,2-21318955,2019,Barry Bowen,51872,1036,53,99,0.051617334,0.095166504
TTC,737758.0,4-10580470,2011,Toro Kerry,29691,1437,200,91,0.13895305,0.063101344
TTC,737758.0,4-10580470,2012,Toro Kerry,52945,1471,83,43,0.056241967999999996,0.029170472000000003
TTC,737758.0,4-10580470,2013,Richard M. Olson,50171,1279,166,64,0.129556604,0.05006626
TTC,737758.0,4-10580470,2014,Richard M. Olson,43487,1275,45,100,0.035415442000000005,0.07825269900000001
TTC,737758.0,4-10580470,2015,Richard M. Olson,28642,1492,71,117,0.047740492999999995,0.078308606
TTC,737758.0,4-10580470,2016,Richard M. Olson,30414,1067,96,47,0.090095816,0.044010574000000004
TTC,737758.0,4-10580470,2017,Robert C. Buhrmaster,36340,1445,139,59,0.096095938,0.041163049
TSS,721683.0,58-1493818,2009,M. Troy Woods,40477,1128,156,59,0.138287319,0.051963947
TSS,721683.0,58-1493819,2010,M. Troy Woods,31787,1088,45,60,0.041309865,0.055291587999999996
TSS,721683.0,58-1493820,2011,M. Troy Woods,32684,841,88,77,0.104130512,0.09136615
TSS,721683.0,58-1493821,2012,M. Troy Woods,46059,1648,56,29,0.033940908,0.017844058
TSS,721683.0,58-1493822,2013,M. Troy Woods,29273,922,61,18,0.066275912,0.019787576
TSS,721683.0,58-1493823,2014,M. Troy Woods,49974,969,105,26,0.107980561,0.02733906
TSS,721683.0,58-1493824,2015,M. Troy Woods,49037,989,39,36,0.039099828999999996,0.036780289
TSS,721683.0,58-1493825,2016,M. Troy Woods,27548,988,90,15,0.09158254800000001,0.015016726000000001
TSS,721683.0,58-1493826,2017,M. Troy Woods,30809,1085,33,101,0.030236242000000003,0.092894238
TM,1094517.0,,2005,Yoshimi Inaba,31068,999,74,61,0.074223882,0.061358069
TM,1094517.0,,2006,Yoshimi Inaba,32802,1070,46,47,0.043098375999999994,0.044227472000000004
TM,1094517.0,,2007,Yoshimi Inaba,36315,966,113,24,0.11718589300000001,0.02482084
TM,1094517.0,,2008,Yoshimi Inaba,52413,1010,77,17,0.076175079,0.017175733999999998
TM,1094517.0,,2010,Yoshimi Inaba,32820,1197,49,41,0.040693783,0.03386628
TM,1094517.0,,2011,Akio Toyada,52336,956,44,76,0.045688614,0.078987185
TM,1094517.0,,2012,Akio Toyada,36703,1196,66,56,0.055249797,0.046712089000000005
TM,1094517.0,,2013,James Lentz,69334,938,65,80,0.06974559599999999,0.084789005
TM,1094517.0,,2014,Mark Templin,43164,975,79,50,0.08109141,0.050987396
TM,1094517.0,,2017,Mark Templin,59850,753,48,49,0.064283297,0.065275476
TM,1094517.0,,2018,Mark Templin,64430,1019,98,36,0.095921481,0.035184508999999996
IR,1699150.0,4-62393770,2004,Robert C. Buhrmaster,42574,999,53,36,0.053020355,0.035650365
IR,1699150.0,4-62393770,2005,Robert C. Buhrmaster,45436,988,49,82,0.049925715999999995,0.08332719200000001
IR,1699150.0,4-62393770,2006,Robert C. Buhrmaster,27986,1058,59,26,0.055764477,0.024569615
IR,1699150.0,4-62393770,2007,Robert C. Buhrmaster,41154,946,90,29,0.09507101400000001,0.030525862
IR,1699150.0,4-62393770,2009,Robert C. Buhrmaster,47665,789,25,61,0.031734765,0.07709136700000001
IR,1699150.0,4-62393770,2010,Michael W. Lamach,31847,1010,87,19,0.086084743,0.019072869
IR,1699150.0,4-62393770,2011,Michael W. Lamach,40474,820,61,66,0.07475124400000001,0.080373915
IR,1699150.0,4-62393770,2013,Michael W. Lamach,63257,1703,80,32,0.047087598,0.019079332
IR,1699150.0,4-62393770,2014,Michael W. Lamach,61570,2015,140,49,0.069473761,0.024319032
IR,1699150.0,4-62393770,2015,Michael W. Lamach,44412,1043,49,72,0.046949633,0.06916212599999999
IR,1699150.0,4-62393770,2016,Michael W. Lamach,36346,2493,280,69,0.11220429400000001,0.027678428999999997
IR,1699150.0,4-62393770,2017,Michael W. Lamach,70331,845,67,29,0.07969902,0.03386628
TDG,1260221.0,5-10484716,2006,Michael W. Lamach,54704,872,62,67,0.070691466,0.076708872
TDG,1260221.0,5-10484716,2007,Michael W. Lamach,30011,922,150,49,0.162441163,0.052769100000000006
TDG,1260221.0,5-10484716,2008,Michael W. Lamach,43080,939,116,66,0.123605569,0.069886694
TDG,1260221.0,5-10484716,2009,Albert J. Rodriguez,36451,926,64,31,0.069029333,0.033239943
TDG,1260221.0,5-10484716,2015,Gregory Rufus,33825,860,40,22,0.047080274000000005,0.025745151
TDG,1260221.0,5-10484716,2016,W. Nicholas Howley,47084,889,59,86,0.066546134,0.09669990199999999
TDG,1260221.0,5-10484716,2017,Gary E. McCullough,46983,1361,41,46,0.030269400000000002,0.033757308
TDG,1260221.0,5-10484716,2018,Bob Henderson,26863,1259,73,91,0.05810295,0.072165348
RIG,1451505.0,9-80599916,2003,J. Michael Talbert,58754,986,43,92,0.043840400999999994,0.092941568
RIG,1451505.0,9-80599916,2004,J. Michael Talbert,63625,800,57,23,0.07177758,0.028309025
RIG,1451505.0,9-80599916,2005,J. Michael Talbert,53023,1925,102,97,0.052757843,0.050326367999999996
RIG,1451505.0,9-80599916,2006,Robert L. Long,61514,866,29,76,0.034028697999999996,0.08833175199999999
RIG,1451505.0,9-80599916,2007,Robert L. Long,72915,1191,123,29,0.103050209,0.023981943999999998
RIG,1451505.0,9-80599916,2008,Robert L. Long,61544,1228,78,68,0.063360947,0.05509803
RIG,1451505.0,9-80599916,2009,Robert L. Long,66069,1257,199,76,0.158305497,0.060444903
RIG,1451505.0,9-80599916,2010,George Gibson,74076,805,37,13,0.045603934000000006,0.016608917
RIG,1451505.0,9-80599916,2012,Steven L. NewmanJ,62370,1344,140,35,0.104523615,0.025877123999999998
RIG,1451505.0,9-80599916,2013,Steven L. NewmanJ,64017,1084,150,20,0.138408401,0.018259756999999998
RIG,1451505.0,9-80599916,2014,Ian C. Strachan,62663,978,87,53,0.088470127,0.053731290999999994
RIG,1451505.0,9-80599916,2015,Pete Miller,66416,751,66,43,0.088214885,0.05757352599999999
RIG,1451505.0,9-80599916,2016,Pete Miller,60430,1399,206,116,0.147464689,0.083268444
RIG,1451505.0,9-80599916,2017,CHADWICK C. DEATON,74683,821,50,81,0.061262194000000006,0.09854657900000001
RIG,1451505.0,9-80599916,2018,CHADWICK C. DEATON,75650,1948,109,140,0.055939728,0.072076378
RIG,1451505.0,9-80599916,2019,CHADWICK C. DEATON,55200,2219,129,182,0.058202205,0.082068717
TRU,1552033.0,6-11678417,2016,Chris Cartwright,46926,1364,148,39,0.10862739800000001,0.028641028
TRU,1552033.0,6-11678417,2017,Chris Cartwright,48090,814,75,50,0.092297225,0.060990777
TRU,1552033.0,6-11678417,2018,Chris Cartwright,48915,979,56,42,0.056828435999999996,0.042516828
TG,850429.0,5-41497771,2003,Austin Brockenbrough,54181,1943,221,55,0.11379999800000001,0.028478476000000003
TG,850429.0,5-41497771,2004,Austin Brockenbrough,51736,931,29,56,0.031223151,0.059625079000000004
TG,850429.0,5-41497771,2005,Austin Brockenbrough,25798,963,95,17,0.09858522800000001,0.017228572
TG,850429.0,5-41497771,2006,Austin Brockenbrough,40372,874,105,27,0.119965289,0.030788874
TG,850429.0,5-41497771,2007,Michael S. Weiss,48670,1621,78,90,0.048074582000000005,0.055829475
TG,850429.0,5-41497771,2008,Michael S. Weiss,27318,874,82,33,0.094108598,0.037329309
TG,850429.0,5-41497771,2009,Michael S. Weiss,27145,995,114,21,0.114737942,0.021264089
TG,850429.0,5-41497771,2010,Michael S. Weiss,44684,987,114,59,0.115595395,0.059876279000000004
TG,850429.0,5-41497771,2011,Michael S. Weiss,53603,1264,104,30,0.082068016,0.02373103
TG,850429.0,5-41497771,2012,Richard L. Morrill,25943,1655,75,101,0.045603934000000006,0.06130085
TG,850429.0,5-41497771,2013,Michael S. Weiss,29450,1347,186,116,0.138253305,0.086026899
TG,850429.0,5-41497771,2015,George Newbill,52844,1285,107,32,0.083524477,0.024967364
TG,850429.0,5-41497771,2016,George Newbill,31608,1812,114,40,0.062655817,0.021865561000000002
TG,850429.0,5-41497771,2017,Mike Giancaspro,34255,1096,126,60,0.115397635,0.055140444000000004
TG,850429.0,5-41497771,2018,John Steitz,33945,1111,34,66,0.030197686,0.059267029000000006
TG,850429.0,5-41497771,2019,John Gottwald,28883,862,116,73,0.134792469,0.084689856
THS,1320695.0,2-02311383,2018,Steve Oakland,31007,1032,90,37,0.087228566,0.036255382
THS,1320695.0,2-02311383,2019,Steve Oakland,31903,808,28,56,0.03517197,0.069736996
TREX,1069878.0,5-41910453,2002,Steve Oakland,32823,832,55,76,0.06564085900000001,0.091417246
TREX,1069878.0,5-41910453,2003,Steve Oakland,35912,969,81,50,0.083698165,0.051726838
TREX,1069878.0,5-41910453,2004,Steve Oakland,39667,988,46,54,0.04610021,0.054190348
TREX,1069878.0,5-41910453,2005,Steve Oakland,46379,859,90,40,0.104195372,0.045986213
TREX,1069878.0,5-41910453,2006,Steve Oakland,50353,835,31,43,0.03710832,0.051990789
TREX,1069878.0,5-41910453,2007,James E. Cline,32729,937,74,82,0.07900779,0.087258029
TREX,1069878.0,5-41910453,2008,James E. Cline,49180,997,109,95,0.10907088300000001,0.095624402
TREX,1069878.0,5-41910453,2009,James E. Cline,48195,985,52,69,0.053269042999999995,0.07054328900000001
TREX,1069878.0,5-41910453,2010,James E. Cline,37446,947,55,83,0.058319547,0.08807579900000001
TREX,1069878.0,5-41910453,2011,James E. Cline,29103,857,90,18,0.10549711099999999,0.021547595
TREX,1069878.0,5-41910453,2017,James E. Cline,51532,876,31,29,0.035915816,0.033595561
TREX,1069878.0,5-41910453,2018,James E. Cline,45422,878,67,15,0.07601696200000001,0.016857739
TREX,1069878.0,5-41910453,2019,James E. Cline,39441,909,79,69,0.086643527,0.076125969
TPH,1561680.0,6-11763235,2016,Douglas F. Bauer,39655,1240,112,76,0.090333175,0.061301413
TPH,1561680.0,6-11763235,2017,Douglas F. Bauer,38787,829,68,19,0.081730779,0.022665792999999997
TPH,1561680.0,6-11763235,2018,F. Bauer,39426,852,53,56,0.062646352,0.065446767
TPH,1561680.0,6-11763235,2013,Sternlicht Douglas F. Bauer,53480,809,107,37,0.132665981,0.04621211
TPH,1561680.0,6-11763235,2015,Sternlicht Douglas F. Bauer,43189,834,104,28,0.125085657,0.033789555
TRS,842633.0,3-82687639,2008,Mark Zeffiro,36229,934,120,93,0.128236199,0.099193487
TRS,842633.0,3-82687639,2009,Mark Zeffiro,34153,944,129,38,0.136227502,0.040548405
TRS,842633.0,3-82687639,2010,Mark Zeffiro,46180,935,79,88,0.08449011699999999,0.093717364
TRS,842633.0,3-82687639,2011,Mark Zeffiro,47405,868,111,29,0.127406815,0.03389675
TRS,842633.0,3-82687639,2012,Mark Zeffiro,49555,1083,49,42,0.044948558,0.038658616
TRS,842633.0,3-82687639,2013,Mark Zeffiro,36799,986,147,48,0.14917630699999998,0.04859526
TRS,842633.0,3-82687639,2014,M. Wathen,38307,935,55,45,0.05842822599999999,0.048571051
TRS,842633.0,3-82687639,2015,M. Wathen,35993,815,35,61,0.042898873,0.074641438
TRS,842633.0,3-82687639,2016,M. Wathen,50413,942,72,40,0.075963873,0.042660113
TRS,842633.0,3-82687639,2018,Thomas A. Amato,31043,1032,30,79,0.029392847000000003,0.07642657
TRS,842633.0,3-82687639,2019,Thomas A. Amato,30583,1177,97,42,0.08230126,0.035266827
TSE,1519061.0,0-00000000,2015,Thomas A. Amato,63327,1083,38,52,0.034661269,0.048367485999999994
TSE,1519061.0,0-00000000,2016,Thomas A. Amato,53999,1021,70,53,0.068725318,0.051705224
TSE,1519061.0,0-00000000,2017,Frank A. Bozich,53194,2044,105,189,0.051176474000000007,0.092331831
TSE,1519061.0,0-00000000,2018,Frank A. Bozich,53192,974,214,21,0.21939260100000002,0.021466665
TGI,1021162.0,5-10347963,2001,Richard C. Ill,54182,1026,67,29,0.06574732,0.028341125
TGI,1021162.0,5-10347963,2002,Richard C. Ill,49273,1837,53,120,0.029002626,0.065094507
TGI,1021162.0,5-10347963,2003,Richard C. Ill,53566,1595,216,64,0.13562849,0.039850053999999996
TGI,1021162.0,5-10347963,2004,Richard Snead,40556,1006,97,66,0.09672512400000001,0.06586628900000001
TGI,1021162.0,5-10347963,2005,Richard Snead,26785,1023,85,23,0.08338507,0.022868436000000002
TGI,1021162.0,5-10347963,2006,Richard Snead,52199,1111,86,50,0.077461461,0.045099279000000006
TGI,1021162.0,5-10347963,2007,Richard Snead,51424,903,71,24,0.079036472,0.026393431000000002
TGI,1021162.0,5-10347963,2008,Richard Snead,54440,854,63,20,0.073721249,0.022901419
TGI,1021162.0,5-10347963,2009,Richard Snead,28513,896,59,73,0.06534677,0.081953989
TGI,1021162.0,5-10347963,2010,Richard Snead,31691,954,59,95,0.061769055,0.099542774
TGI,1021162.0,5-10347963,2014,John B. Wright,39176,1028,104,67,0.101160894,0.064770888
TGI,1021162.0,5-10347963,2015,Jeffry Frisby,29254,975,46,71,0.047156434000000004,0.072816618
TGI,1021162.0,5-10347963,2016,John B. Wright,41863,1159,39,101,0.033546808,0.086774857
TGI,1021162.0,5-10347963,2017,John B. Wright,42283,1002,63,48,0.06335620900000001,0.047863443
TGI,1021162.0,5-10347963,2018,DANIEL J. CROWLEY,46890,898,32,69,0.036011148,0.076696206
TGI,1021162.0,5-10347963,2019,Pete Wick,49965,932,95,40,0.101737585,0.043153629000000006
TUP,1008654.0,3-64062333,2008,Miguel Fernandez,25418,1179,169,26,0.143401163,0.022360748
TUP,1008654.0,3-64062333,2009,Miguel Fernandez,35347,1093,62,69,0.056903837,0.063218329
TUP,1008654.0,3-64062333,2010,Miguel Fernandez,46460,926,83,15,0.090136291,0.016006664
TUP,1008654.0,3-64062333,2018,Miguel Fernandez,29765,1845,135,134,0.073134532,0.072874973
TRQ,1158041.0,,2008,Kay G. Priestly ,54461,847,50,20,0.059610672,0.023272831
TRQ,1158041.0,,2009,Kay G. Priestly ,31818,996,152,78,0.15211444300000002,0.078240438
TRQ,1158041.0,,2013,Kay G. Priestly ,37232,1373,159,28,0.11568782,0.020363917
TRQ,1158041.0,,2016,Ulf Quellmann ,36829,1774,270,41,0.15192783699999998,0.022869643
TRQ,1158041.0,,2017,Ulf Quellmann ,40223,1508,55,112,0.036241839,0.07400943900000001
TRQ,1158041.0,,2018,Ulf Quellmann ,32290,1224,237,69,0.193951925,0.056452028
TYL,860731.0,7-52303920,1999,Lynn Moore,54497,838,131,54,0.15599771,0.064934143
